src,dst,relation,weight
context::indian_bias::107::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::107::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::107::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::108::en::gender,group::en::women,stereotype_of,1.0
context::indian_bias::108::en::gender,group::en::men,anti_stereotype_of,1.0
context::indian_bias::108::hi::gender,group::hi::महिलाएं,stereotype_of,1.0
context::indian_bias::108::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::108::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::108::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::109::en::gender,group::en::women,stereotype_of,1.0
context::indian_bias::109::en::gender,group::en::men,anti_stereotype_of,1.0
context::indian_bias::109::hi::gender,group::hi::महिलाएँ,stereotype_of,1.0
context::indian_bias::109::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::109::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::109::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::110::en::gender,group::en::women,stereotype_of,1.0
context::indian_bias::110::en::gender,group::en::men,anti_stereotype_of,1.0
context::indian_bias::110::hi::gender,group::hi::महिलाएँ,stereotype_of,1.0
context::indian_bias::110::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::110::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::110::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::111::en::gender,group::en::carl,stereotype_of,1.0
context::indian_bias::111::en::gender,group::en::liz,anti_stereotype_of,1.0
context::indian_bias::111::hi::gender,group::hi::कार्ल,stereotype_of,1.0
context::indian_bias::111::hi::gender,group::hi::लिज़,anti_stereotype_of,1.0
context::indian_bias::111::bn::gender,group::bn::কার্ল,stereotype_of,1.0
context::indian_bias::111::bn::gender,group::bn::লিজ,anti_stereotype_of,1.0
context::indian_bias::112::en::gender,group::en::men,stereotype_of,1.0
context::indian_bias::112::en::gender,group::en::women,anti_stereotype_of,1.0
context::indian_bias::112::hi::gender,group::hi::पुरुषों,stereotype_of,1.0
context::indian_bias::112::hi::gender,group::hi::महिलाओं,anti_stereotype_of,1.0
context::indian_bias::112::bn::gender,group::bn::পুরুষ,stereotype_of,1.0
context::indian_bias::112::bn::gender,group::bn::মহিলা,anti_stereotype_of,1.0
context::indian_bias::113::en::gender,group::en::women,stereotype_of,1.0
context::indian_bias::113::en::gender,group::en::men,anti_stereotype_of,1.0
context::indian_bias::113::hi::gender,group::hi::महिलाएं,stereotype_of,1.0
context::indian_bias::113::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::113::bn::gender,group::bn::মহিলারা,stereotype_of,1.0
context::indian_bias::113::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::117::en::gender,group::en::he,stereotype_of,1.0
context::indian_bias::117::en::gender,group::en::she,anti_stereotype_of,1.0
context::indian_bias::117::hi::gender,group::hi::जो कि,stereotype_of,1.0
context::indian_bias::117::hi::gender,group::hi::जो कि,anti_stereotype_of,1.0
context::indian_bias::117::bn::gender,group::bn::সে (পুরুষ),stereotype_of,1.0
context::indian_bias::117::bn::gender,group::bn::সে (মহিলা),anti_stereotype_of,1.0
context::indian_bias::118::en::gender,group::en::greg,stereotype_of,1.0
context::indian_bias::118::en::gender,group::en::naomi,anti_stereotype_of,1.0
context::indian_bias::118::hi::gender,group::hi::ग्रेग,stereotype_of,1.0
context::indian_bias::118::hi::gender,group::hi::नाओमी,anti_stereotype_of,1.0
context::indian_bias::118::bn::gender,group::bn::গ্রেগ,stereotype_of,1.0
context::indian_bias::118::bn::gender,group::bn::নাওমি,anti_stereotype_of,1.0
context::indian_bias::119::en::gender,group::en::women,stereotype_of,1.0
context::indian_bias::119::en::gender,group::en::men,anti_stereotype_of,1.0
context::indian_bias::119::hi::gender,group::hi::महिलाएं,stereotype_of,1.0
context::indian_bias::119::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::119::bn::gender,group::bn::মেয়েরা,stereotype_of,1.0
context::indian_bias::119::bn::gender,group::bn::লোকেরা,anti_stereotype_of,1.0
context::indian_bias::120::en::gender,group::en::woman,stereotype_of,1.0
context::indian_bias::120::en::gender,group::en::man,anti_stereotype_of,1.0
context::indian_bias::120::hi::gender,group::hi::महिला,stereotype_of,1.0
context::indian_bias::120::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::120::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::120::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::123::en::gender,group::en::kristy,stereotype_of,1.0
context::indian_bias::123::en::gender,group::en::billy,anti_stereotype_of,1.0
context::indian_bias::123::hi::gender,group::hi::क्रिस्टी,stereotype_of,1.0
context::indian_bias::123::hi::gender,group::hi::बिली,anti_stereotype_of,1.0
context::indian_bias::123::bn::gender,group::bn::ক্রিস্টি,stereotype_of,1.0
context::indian_bias::123::bn::gender,group::bn::বিলি,anti_stereotype_of,1.0
context::indian_bias::125::en::gender,group::en::men,stereotype_of,1.0
context::indian_bias::125::en::gender,group::en::women,anti_stereotype_of,1.0
context::indian_bias::125::hi::gender,group::hi::पुरुष,stereotype_of,1.0
context::indian_bias::125::hi::gender,group::hi::महिलाएं,anti_stereotype_of,1.0
context::indian_bias::125::bn::gender,group::bn::পুরুষ,stereotype_of,1.0
context::indian_bias::125::bn::gender,group::bn::মহিলা,anti_stereotype_of,1.0
context::indian_bias::127::en::gender,group::en::woman,stereotype_of,1.0
context::indian_bias::127::en::gender,group::en::men,anti_stereotype_of,1.0
context::indian_bias::127::hi::gender,group::hi::महिला,stereotype_of,1.0
context::indian_bias::127::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::127::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::127::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::128::en::gender,group::en::male,stereotype_of,1.0
context::indian_bias::128::en::gender,group::en::female,anti_stereotype_of,1.0
context::indian_bias::128::hi::gender,group::hi::पुरुष,stereotype_of,1.0
context::indian_bias::128::hi::gender,group::hi::महिला,anti_stereotype_of,1.0
context::indian_bias::128::bn::gender,group::bn::পুরুষ,stereotype_of,1.0
context::indian_bias::128::bn::gender,group::bn::মহিলা,anti_stereotype_of,1.0
context::indian_bias::130::en::gender,group::en::women,stereotype_of,1.0
context::indian_bias::130::en::gender,group::en::men,anti_stereotype_of,1.0
context::indian_bias::130::hi::gender,group::hi::महिलाएं,stereotype_of,1.0
context::indian_bias::130::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::130::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::130::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::131::en::gender,group::en::woman,stereotype_of,1.0
context::indian_bias::131::en::gender,group::en::man,anti_stereotype_of,1.0
context::indian_bias::131::hi::gender,group::hi::महिला,stereotype_of,1.0
context::indian_bias::131::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::131::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::131::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::133::en::gender,group::en::he,stereotype_of,1.0
context::indian_bias::133::en::gender,group::en::she,anti_stereotype_of,1.0
context::indian_bias::133::hi::gender,group::hi::वह (पुरुष),stereotype_of,1.0
context::indian_bias::133::hi::gender,group::hi::वह (महिला),anti_stereotype_of,1.0
context::indian_bias::133::bn::gender,group::bn::সে (পুরুষ),stereotype_of,1.0
context::indian_bias::133::bn::gender,group::bn::সে (মহিলা),anti_stereotype_of,1.0
context::indian_bias::134::en::gender,group::en::woman,stereotype_of,1.0
context::indian_bias::134::en::gender,group::en::man,anti_stereotype_of,1.0
context::indian_bias::134::hi::gender,group::hi::महिला,stereotype_of,1.0
context::indian_bias::134::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::134::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::134::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::135::en::gender,group::en::man,stereotype_of,1.0
context::indian_bias::135::en::gender,group::en::woman,anti_stereotype_of,1.0
context::indian_bias::135::hi::gender,group::hi::आदमी,stereotype_of,1.0
context::indian_bias::135::hi::gender,group::hi::औरत,anti_stereotype_of,1.0
context::indian_bias::135::bn::gender,group::bn::পুরুষ,stereotype_of,1.0
context::indian_bias::135::bn::gender,group::bn::মহিলা,anti_stereotype_of,1.0
context::indian_bias::136::en::gender,group::en::girls,stereotype_of,1.0
context::indian_bias::136::en::gender,group::en::boys,anti_stereotype_of,1.0
context::indian_bias::136::hi::gender,group::hi::लड़कियाँ,stereotype_of,1.0
context::indian_bias::136::hi::gender,group::hi::लड़के,anti_stereotype_of,1.0
context::indian_bias::136::bn::gender,group::bn::মেয়েরা,stereotype_of,1.0
context::indian_bias::136::bn::gender,group::bn::ছেলেরা,anti_stereotype_of,1.0
context::indian_bias::137::en::gender,group::en::cathy,stereotype_of,1.0
context::indian_bias::137::en::gender,group::en::mark,anti_stereotype_of,1.0
context::indian_bias::137::hi::gender,group::hi::कैथी,stereotype_of,1.0
context::indian_bias::137::hi::gender,group::hi::मार्क,anti_stereotype_of,1.0
context::indian_bias::137::bn::gender,group::bn::ক্যাথি,stereotype_of,1.0
context::indian_bias::137::bn::gender,group::bn::মার্ক,anti_stereotype_of,1.0
context::indian_bias::139::en::gender,group::en::women,stereotype_of,1.0
context::indian_bias::139::en::gender,group::en::men,anti_stereotype_of,1.0
context::indian_bias::139::hi::gender,group::hi::महिलाओं,stereotype_of,1.0
context::indian_bias::139::hi::gender,group::hi::पुरुषों,anti_stereotype_of,1.0
context::indian_bias::139::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::139::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::140::en::gender,group::en::women,stereotype_of,1.0
context::indian_bias::140::en::gender,group::en::men,anti_stereotype_of,1.0
context::indian_bias::140::hi::gender,group::hi::महिलाएं,stereotype_of,1.0
context::indian_bias::140::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::140::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::140::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::142::en::gender,group::en::he,stereotype_of,1.0
context::indian_bias::142::en::gender,group::en::she,anti_stereotype_of,1.0
context::indian_bias::142::hi::gender,group::hi::वह (पुरुष),stereotype_of,1.0
context::indian_bias::142::hi::gender,group::hi::वह (महिला),anti_stereotype_of,1.0
context::indian_bias::142::bn::gender,group::bn::সে (পুরুষ),stereotype_of,1.0
context::indian_bias::142::bn::gender,group::bn::সে (মহিলা),anti_stereotype_of,1.0
context::indian_bias::143::en::gender,group::en::women,stereotype_of,1.0
context::indian_bias::143::en::gender,group::en::men,anti_stereotype_of,1.0
context::indian_bias::143::hi::gender,group::hi::महिलाएँ,stereotype_of,1.0
context::indian_bias::143::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::indian_bias::143::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::indian_bias::143::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::indian_bias::144::en::gender,group::en::she,stereotype_of,1.0
context::indian_bias::144::en::gender,group::en::he,anti_stereotype_of,1.0
context::indian_bias::144::hi::gender,group::hi::वह (महिला),stereotype_of,1.0
context::indian_bias::144::hi::gender,group::hi::वह (पुरुष),anti_stereotype_of,1.0
context::indian_bias::144::bn::gender,group::bn::সে,stereotype_of,1.0
context::indian_bias::144::bn::gender,group::bn::সে,anti_stereotype_of,1.0
context::indian_bias::146::en::gender,group::en::tom,stereotype_of,1.0
context::indian_bias::146::en::gender,group::en::susie,anti_stereotype_of,1.0
context::indian_bias::146::hi::gender,group::hi::टॉम,stereotype_of,1.0
context::indian_bias::146::hi::gender,group::hi::सुज़ी,anti_stereotype_of,1.0
context::indian_bias::146::bn::gender,group::bn::টম,stereotype_of,1.0
context::indian_bias::146::bn::gender,group::bn::সুজি,anti_stereotype_of,1.0
context::indian_bias::147::en::gender,group::en::she,stereotype_of,1.0
context::indian_bias::147::en::gender,group::en::he,anti_stereotype_of,1.0
context::indian_bias::147::hi::gender,group::hi::उसने (महिला),stereotype_of,1.0
context::indian_bias::147::hi::gender,group::hi::उसने (पुरुष),anti_stereotype_of,1.0
context::indian_bias::147::bn::gender,group::bn::সে,stereotype_of,1.0
context::indian_bias::147::bn::gender,group::bn::সে,anti_stereotype_of,1.0
context::indian_bias::149::en::gender,group::en::he,stereotype_of,1.0
context::indian_bias::149::en::gender,group::en::she,anti_stereotype_of,1.0
