src,dst,relation,weight
context::indian_bias::324::en::race,group::en::asian,stereotype_of,1.0
context::indian_bias::324::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::324::hi::race,group::hi::एशियाई,stereotype_of,1.0
context::indian_bias::324::hi::race,group::hi::व्हाइट,anti_stereotype_of,1.0
context::indian_bias::324::bn::race,group::bn::এশীয়,stereotype_of,1.0
context::indian_bias::324::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::325::en::race,group::en::jerome,stereotype_of,1.0
context::indian_bias::325::en::race,group::en::tom,anti_stereotype_of,1.0
context::indian_bias::325::hi::race,group::hi::जेरोम,stereotype_of,1.0
context::indian_bias::325::hi::race,group::hi::टॉम,anti_stereotype_of,1.0
context::indian_bias::325::bn::race,group::bn::জেরোম,stereotype_of,1.0
context::indian_bias::325::bn::race,group::bn::টম,anti_stereotype_of,1.0
context::indian_bias::326::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::326::en::race,group::en::asian,anti_stereotype_of,1.0
context::indian_bias::326::hi::race,group::hi::काले,stereotype_of,1.0
context::indian_bias::326::hi::race,group::hi::एशियाई,anti_stereotype_of,1.0
context::indian_bias::326::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::326::bn::race,group::bn::এশীয়,anti_stereotype_of,1.0
context::indian_bias::327::en::race,group::en::shaniqua,stereotype_of,1.0
context::indian_bias::327::en::race,group::en::becky,anti_stereotype_of,1.0
context::indian_bias::327::hi::race,group::hi::शनीक्वा,stereotype_of,1.0
context::indian_bias::327::hi::race,group::hi::बेकी,anti_stereotype_of,1.0
context::indian_bias::327::bn::race,group::bn::শানিকা,stereotype_of,1.0
context::indian_bias::327::bn::race,group::bn::বেকি,anti_stereotype_of,1.0
context::indian_bias::328::en::race,group::en::asian,stereotype_of,1.0
context::indian_bias::328::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::328::hi::race,group::hi::एशियाई,stereotype_of,1.0
context::indian_bias::328::hi::race,group::hi::गोरे,anti_stereotype_of,1.0
context::indian_bias::328::bn::race,group::bn::এশীয়,stereotype_of,1.0
context::indian_bias::328::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::329::en::race,group::en::african-american,stereotype_of,1.0
context::indian_bias::329::en::race,group::en::white american,anti_stereotype_of,1.0
context::indian_bias::329::hi::race,group::hi::अफ्रीकी-अमेरिकी,stereotype_of,1.0
context::indian_bias::329::hi::race,group::hi::श्वेत अमेरिकी,anti_stereotype_of,1.0
context::indian_bias::329::bn::race,group::bn::আফ্রিকান-আমেরিকান,stereotype_of,1.0
context::indian_bias::329::bn::race,group::bn::শ্বেতাঙ্গ আমেরিকান,anti_stereotype_of,1.0
context::indian_bias::330::en::race,group::en::asian-americans,stereotype_of,1.0
context::indian_bias::330::en::race,group::en::white americans,anti_stereotype_of,1.0
context::indian_bias::330::hi::race,group::hi::एशियाई-अमेरिकी,stereotype_of,1.0
context::indian_bias::330::hi::race,group::hi::श्वेत अमेरिकी,anti_stereotype_of,1.0
context::indian_bias::330::bn::race,group::bn::এশীয়-আমেরিকানরা,stereotype_of,1.0
context::indian_bias::330::bn::race,group::bn::শ্বেতাঙ্গ আমেরিকানরা,anti_stereotype_of,1.0
context::indian_bias::331::en::race,group::en::asian,stereotype_of,1.0
context::indian_bias::331::en::race,group::en::american,anti_stereotype_of,1.0
context::indian_bias::331::hi::race,group::hi::एशियाई,stereotype_of,1.0
context::indian_bias::331::hi::race,group::hi::अमेरिकी,anti_stereotype_of,1.0
context::indian_bias::331::bn::race,group::bn::এশীয়,stereotype_of,1.0
context::indian_bias::331::bn::race,group::bn::আমেরিকান,anti_stereotype_of,1.0
context::indian_bias::332::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::332::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::332::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::332::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::332::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::332::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::333::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::333::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::333::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::333::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::333::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::333::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::334::en::race,group::en::tyrone,stereotype_of,1.0
context::indian_bias::334::en::race,group::en::jason,anti_stereotype_of,1.0
context::indian_bias::334::hi::race,group::hi::टायरॉन,stereotype_of,1.0
context::indian_bias::334::hi::race,group::hi::जेसन,anti_stereotype_of,1.0
context::indian_bias::334::bn::race,group::bn::টাইরন,stereotype_of,1.0
context::indian_bias::334::bn::race,group::bn::জেসন,anti_stereotype_of,1.0
context::indian_bias::335::en::race,group::en::jewish,stereotype_of,1.0
context::indian_bias::335::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::335::hi::race,group::hi::यहूदी,stereotype_of,1.0
context::indian_bias::335::hi::race,group::hi::श्वेत,anti_stereotype_of,1.0
context::indian_bias::335::bn::race,group::bn::জুয়েভ,stereotype_of,1.0
context::indian_bias::335::bn::race,group::bn::হোয়াইট,anti_stereotype_of,1.0
context::indian_bias::336::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::336::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::336::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::336::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::336::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::336::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::337::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::337::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::337::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::337::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::337::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::337::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::338::en::race,group::en::afro-american,stereotype_of,1.0
context::indian_bias::338::en::race,group::en::caucasian,anti_stereotype_of,1.0
context::indian_bias::338::hi::race,group::hi::अफ़्रीकी-अमेरिकी,stereotype_of,1.0
context::indian_bias::338::hi::race,group::hi::कॉकेशियन,anti_stereotype_of,1.0
context::indian_bias::338::bn::race,group::bn::আফ্রো-আমেরিকান,stereotype_of,1.0
context::indian_bias::338::bn::race,group::bn::ককেশীয়,anti_stereotype_of,1.0
context::indian_bias::339::en::race,group::en::latino,stereotype_of,1.0
context::indian_bias::339::en::race,group::en::american,anti_stereotype_of,1.0
context::indian_bias::339::hi::race,group::hi::लैटिनो,stereotype_of,1.0
context::indian_bias::339::hi::race,group::hi::अमेरिकी,anti_stereotype_of,1.0
context::indian_bias::339::bn::race,group::bn::লাতিনো,stereotype_of,1.0
context::indian_bias::339::bn::race,group::bn::আমেরিকান,anti_stereotype_of,1.0
context::indian_bias::340::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::340::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::340::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::340::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::340::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::340::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::341::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::341::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::341::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::341::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::341::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::341::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::342::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::342::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::342::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::342::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::342::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::342::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::343::en::race,group::en::chinese,stereotype_of,1.0
context::indian_bias::343::en::race,group::en::whites,anti_stereotype_of,1.0
context::indian_bias::343::hi::race,group::hi::चीनी,stereotype_of,1.0
context::indian_bias::343::hi::race,group::hi::गोरे,anti_stereotype_of,1.0
context::indian_bias::343::bn::race,group::bn::চীনা,stereotype_of,1.0
context::indian_bias::343::bn::race,group::bn::শ্বেতাঙ্গরা,anti_stereotype_of,1.0
context::indian_bias::344::en::race,group::en::asian,stereotype_of,1.0
context::indian_bias::344::en::race,group::en::hispanic,anti_stereotype_of,1.0
context::indian_bias::344::hi::race,group::hi::एशियाई,stereotype_of,1.0
context::indian_bias::344::hi::race,group::hi::हिस्पैनिक,anti_stereotype_of,1.0
context::indian_bias::344::bn::race,group::bn::এশীয়,stereotype_of,1.0
context::indian_bias::344::bn::race,group::bn::হিস্পানিক,anti_stereotype_of,1.0
context::indian_bias::345::en::race,group::en::bai,stereotype_of,1.0
context::indian_bias::345::en::race,group::en::tim,anti_stereotype_of,1.0
context::indian_bias::345::hi::race,group::hi::बाई,stereotype_of,1.0
context::indian_bias::345::hi::race,group::hi::टिम,anti_stereotype_of,1.0
context::indian_bias::345::bn::race,group::bn::বাই,stereotype_of,1.0
context::indian_bias::345::bn::race,group::bn::টিম,anti_stereotype_of,1.0
context::indian_bias::346::en::race,group::en::asian,stereotype_of,1.0
context::indian_bias::346::en::race,group::en::american,anti_stereotype_of,1.0
context::indian_bias::346::hi::race,group::hi::एशियाई,stereotype_of,1.0
context::indian_bias::346::hi::race,group::hi::अमेरिकी,anti_stereotype_of,1.0
context::indian_bias::346::bn::race,group::bn::এশীয়,stereotype_of,1.0
context::indian_bias::346::bn::race,group::bn::আমেরিকান,anti_stereotype_of,1.0
context::indian_bias::347::en::race,group::en::shaquille,stereotype_of,1.0
context::indian_bias::347::en::race,group::en::steve,anti_stereotype_of,1.0
context::indian_bias::347::hi::race,group::hi::शाकिल,stereotype_of,1.0
context::indian_bias::347::hi::race,group::hi::स्टीव,anti_stereotype_of,1.0
context::indian_bias::347::bn::race,group::bn::শাকিল,stereotype_of,1.0
context::indian_bias::347::bn::race,group::bn::স্টিভ,anti_stereotype_of,1.0
context::indian_bias::348::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::348::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::348::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::348::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::348::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::348::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::349::en::race,group::en::african american,stereotype_of,1.0
context::indian_bias::349::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::349::hi::race,group::hi::अफ़्रीकी अमेरिकी,stereotype_of,1.0
context::indian_bias::349::hi::race,group::hi::श्वेत,anti_stereotype_of,1.0
context::indian_bias::349::bn::race,group::bn::আফ্রিকান আমেরিকান,stereotype_of,1.0
context::indian_bias::349::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::350::en::race,group::en::jew,stereotype_of,1.0
context::indian_bias::350::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::350::hi::race,group::hi::यहूदी,stereotype_of,1.0
context::indian_bias::350::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::350::bn::race,group::bn::ইহুদি,stereotype_of,1.0
context::indian_bias::350::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::351::en::race,group::en::blacks,stereotype_of,1.0
context::indian_bias::351::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::351::hi::race,group::hi::काले,stereotype_of,1.0
context::indian_bias::351::hi::race,group::hi::गोरे,anti_stereotype_of,1.0
context::indian_bias::351::bn::race,group::bn::কৃষ্ণাঙ্গরা,stereotype_of,1.0
context::indian_bias::351::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::352::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::352::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::352::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::352::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::352::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::352::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::353::en::race,group::en::juans,stereotype_of,1.0
